"id","name","parent_id"
27675,"Duval County, FL",27659
27676,"Escambia County, FL",27659
27677,"Flagler County, FL",27659
27678,"Franklin County, FL",27659
27679,"Gadsden County, FL",27659
27680,"Gilchrist County, FL",27659
27681,"Glades County, FL",27659
27682,"Gulf County, FL",27659
27683,"Hamilton County, FL",27659
27684,"Hardee County, FL",27659
27685,"Hendry County, FL",27659
27686,"Hernando County, FL",27659
27687,"Highlands County, FL",27659
27688,"Hillsborough County, FL",27659
27689,"Holmes County, FL",27659
27690,"Indian River County, FL",27659
27691,"Jackson County, FL",27659
27692,"Jefferson County, FL",27659
27693,"Lafayette County, FL",27659
27694,"Lake County, FL",27659
27695,"Lee County, FL",27659
27696,"Leon County, FL",27659
27697,"Levy County, FL",27659
27698,"Liberty County, FL",27659
27699,"Madison County, FL",27659
27700,"Manatee County, FL",27659
27701,"Marion County, FL",27659
27702,"Martin County, FL",27659
32078,"Miami-Dade County, FL",27659
27703,"Monroe County, FL",27659
27704,"Nassau County, FL",27659
27705,"Okaloosa County, FL",27659
27706,"Okeechobee County, FL",27659
27707,"Orange County, FL",27659
27708,"Osceola County, FL",27659
27709,"Palm Beach County, FL",27659
27710,"Pasco County, FL",27659
27711,"Pinellas County, FL",27659
27712,"Polk County, FL",27659
27713,"Putnam County, FL",27659
27714,"Santa Rosa County, FL",27659
27715,"Sarasota County, FL",27659
27716,"Seminole County, FL",27659
27717,"St. Johns County, FL",27659
27718,"St. Lucie County, FL",27659
27719,"Sumter County, FL",27659
27720,"Suwannee County, FL",27659
27721,"Taylor County, FL",27659
27722,"Union County, FL",27659
27723,"Volusia County, FL",27659
27724,"Wakulla County, FL",27659
27725,"Walton County, FL",27659
27726,"Washington County, FL",27659
30606,"Cape Coral-Fort Myers, FL",30605
30607,"Deltona-Daytona Beach-Ormond Beach, FL",30605
30608,"Crestview-Fort Walton Beach-Destin, FL",30605
30609,"Gainesville, FL",30605
33427,"Homosassa Springs, FL",30605
30610,"Jacksonville, FL",30605
30611,"Lakeland-Winter Haven, FL",30605
30612,"Miami-Fort Lauderdale-Pompano Beach, FL",30605
30613,"Naples-Marco Island, FL",30605
30621,"North Port-Sarasota-Bradenton, FL",30605
30614,"Ocala, FL",30605
30615,"Orlando-Kissimmee, FL",30605
30616,"Palm Bay-Melbourne-Titusville, FL",30605
32142,"Palm Coast, FL",30605
30617,"Panama City, FL",30605
30618,"Pensacola-Ferry Pass-Brent, FL",30605
30619,"Port St. Lucie, FL",30605
30620,"Punta Gorda, FL",30605
30624,"Sebastian-Vero Beach, FL",30605
33428,"Sebring-Avon Park, FL",30605
30623,"Tampa-St. Petersburg-Clearwater, FL",30605
30622,"Tallahassee, FL",30605
33429,"The Villages, FL",30605
32902,"Miami-Fort Lauderdale, FL (CMSA)",32901
32935,"Tampa-St. Petersburg-Clearwater, FL (MSA)",32901
33154,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",33153
33155,"Miami-Miami Beach-Kendall, FL",33153
33156,"West Palm Beach-Boca Raton-Delray Beach, FL",33153
27728,"Appling County, GA",27727
27729,"Atkinson County, GA",27727
27730,"Bacon County, GA",27727
27731,"Baker County, GA",27727
27732,"Baldwin County, GA",27727
27733,"Banks County, GA",27727
27734,"Barrow County, GA",27727
27735,"Bartow County, GA",27727
27736,"Ben Hill County, GA",27727
27737,"Berrien County, GA",27727
27738,"Bibb County, GA",27727
27739,"Bleckley County, GA",27727
27740,"Brantley County, GA",27727
27741,"Brooks County, GA",27727
27742,"Bryan County, GA",27727
27743,"Bulloch County, GA",27727
27744,"Burke County, GA",27727
27745,"Butts County, GA",27727
27746,"Calhoun County, GA",27727
27747,"Camden County, GA",27727
27748,"Candler County, GA",27727
27749,"Carroll County, GA",27727
27750,"Catoosa County, GA",27727
27751,"Charlton County, GA",27727
27752,"Chatham County, GA",27727
27753,"Chattahoochee County, GA",27727
27754,"Chattooga County, GA",27727
27755,"Cherokee County, GA",27727
27756,"Clarke County, GA",27727
27757,"Clay County, GA",27727
27758,"Clayton County, GA",27727
27759,"Clinch County, GA",27727
27760,"Cobb County, GA",27727
27761,"Coffee County, GA",27727
27762,"Colquitt County, GA",27727
27763,"Columbia County, GA",27727
27764,"Cook County, GA",27727
27765,"Coweta County, GA",27727
27766,"Crawford County, GA",27727
27767,"Crisp County, GA",27727
27768,"Dade County, GA",27727
27769,"Dawson County, GA",27727
27770,"Decatur County, GA",27727
27771,"De Kalb County, GA",27727
27772,"Dodge County, GA",27727
27773,"Dooly County, GA",27727
27774,"Dougherty County, GA",27727
27775,"Douglas County, GA",27727
27776,"Early County, GA",27727
27777,"Echols County, GA",27727
27778,"Effingham County, GA",27727
27779,"Elbert County, GA",27727
27780,"Emanuel County, GA",27727
27781,"Evans County, GA",27727
27782,"Fannin County, GA",27727
27783,"Fayette County, GA",27727
27784,"Floyd County, GA",27727
27785,"Forsyth County, GA",27727
27786,"Franklin County, GA",27727
27787,"Fulton County, GA",27727
27788,"Gilmer County, GA",27727
27789,"Glascock County, GA",27727
27790,"Glynn County, GA",27727
27791,"Gordon County, GA",27727
27792,"Grady County, GA",27727
27793,"Greene County, GA",27727
27794,"Gwinnett County, GA",27727
27795,"Habersham County, GA",27727
27796,"Hall County, GA",27727
27797,"Hancock County, GA",27727
27798,"Haralson County, GA",27727
27799,"Harris County, GA",27727
27800,"Hart County, GA",27727
27801,"Heard County, GA",27727
27802,"Henry County, GA",27727
27803,"Houston County, GA",27727
27804,"Irwin County, GA",27727
27805,"Jackson County, GA",27727
27806,"Jasper County, GA",27727
27807,"Jeff Davis County, GA",27727
27808,"Jefferson County, GA",27727
27809,"Jenkins County, GA",27727
27810,"Johnson County, GA",27727
27811,"Jones County, GA",27727
27812,"Lamar County, GA",27727
27813,"Lanier County, GA",27727
27814,"Laurens County, GA",27727
27815,"Lee County, GA",27727
27816,"Liberty County, GA",27727
27817,"Lincoln County, GA",27727
27818,"Long County, GA",27727
27819,"Lowndes County, GA",27727
27820,"Lumpkin County, GA",27727
27821,"Macon County, GA",27727
27822,"Madison County, GA",27727
27823,"Marion County, GA",27727
27824,"McDuffie County, GA",27727
27825,"McIntosh County, GA",27727
27826,"Meriwether County, GA",27727
27827,"Miller County, GA",27727
27828,"Mitchell County, GA",27727
27829,"Monroe County, GA",27727
27830,"Montgomery County, GA",27727
27831,"Morgan County, GA",27727
27832,"Murray County, GA",27727
27833,"Muscogee County, GA",27727
27834,"Newton County, GA",27727
27835,"Oconee County, GA",27727
27836,"Oglethorpe County, GA",27727
27837,"Paulding County, GA",27727
27838,"Peach County, GA",27727
27839,"Pickens County, GA",27727
27840,"Pierce County, GA",27727
27841,"Pike County, GA",27727
27842,"Polk County, GA",27727
27843,"Pulaski County, GA",27727
27844,"Putnam County, GA",27727
27845,"Quitman County, GA",27727
27846,"Rabun County, GA",27727
27847,"Randolph County, GA",27727
27848,"Richmond County, GA",27727
27849,"Rockdale County, GA",27727
27850,"Schley County, GA",27727
27851,"Screven County, GA",27727
27852,"Seminole County, GA",27727
27853,"Spalding County, GA",27727
27854,"Stephens County, GA",27727
27855,"Stewart County, GA",27727
27856,"Sumter County, GA",27727
27857,"Talbot County, GA",27727
27858,"Taliaferro County, GA",27727
27859,"Tattnall County, GA",27727
27860,"Taylor County, GA",27727
27861,"Telfair County, GA",27727
27862,"Terrell County, GA",27727
27863,"Thomas County, GA",27727
27864,"Tift County, GA",27727
27865,"Toombs County, GA",27727
27866,"Towns County, GA",27727
27867,"Treutlen County, GA",27727
27868,"Troup County, GA",27727
27869,"Turner County, GA",27727
27870,"Twiggs County, GA",27727
27871,"Union County, GA",27727
27872,"Upson County, GA",27727
27873,"Walker County, GA",27727
27874,"Walton County, GA",27727
27875,"Ware County, GA",27727
27876,"Warren County, GA",27727
27877,"Washington County, GA",27727
27878,"Wayne County, GA",27727
27879,"Webster County, GA",27727
27880,"Wheeler County, GA",27727
27881,"White County, GA",27727
27882,"Whitfield County, GA",27727
27883,"Wilcox County, GA",27727
27884,"Wilkes County, GA",27727
27885,"Wilkinson County, GA",27727
27886,"Worth County, GA",27727
30626,"Albany, GA",30625
30627,"Athens-Clarke County, GA",30625
30628,"Atlanta-Sandy Springs-Alpharetta, GA",30625
30629,"Augusta-Richmond County, GA-SC",30625
30630,"Brunswick, GA",30625
30631,"Chattanooga, TN-GA",30625
30632,"Columbus, GA-AL",30625
30633,"Dalton, GA",30625
30634,"Gainesville, GA",30625
30635,"Hinesville, GA",30625
30636,"Macon-Bibb County, GA",30625
30637,"Rome, GA",30625
30638,"Savannah, GA",30625
30639,"Valdosta, GA",30625
30640,"Warner Robins, GA",30625
32900,"Atlanta, GA (MSA)",32899
27888,"Hawaii County, HI",27887
27889,"Honolulu County/city, HI",27887
27890,"Kalawao County, HI",27887
27891,"Kauai County, HI",27887
27892,"Maui County, HI",27887
33804,"Maui + Kalawao Counties, HI",27887
33430,"Kahului-Wailuku-Lahaina, HI",30641
30642,"Urban Honolulu, HI",30641
33681,"Urban Honolulu, HI",33715
32941,"Honolulu, HI (MSA)",32940
27894,"Ada County, ID",27893
27895,"Adams County, ID",27893
27896,"Bannock County, ID",27893
27897,"Bear Lake County, ID",27893
27898,"Benewah County, ID",27893
27899,"Bingham County, ID",27893
27900,"Blaine County, ID",27893
27901,"Boise County, ID",27893
27902,"Bonner County, ID",27893
27903,"Bonneville County, ID",27893
27904,"Boundary County, ID",27893
27905,"Butte County, ID",27893
27906,"Camas County, ID",27893
27907,"Canyon County, ID",27893
27908,"Caribou County, ID",27893
27909,"Cassia County, ID",27893
27910,"Clark County, ID",27893
27911,"Clearwater County, ID",27893
27912,"Custer County, ID",27893
27913,"Elmore County, ID",27893
27914,"Franklin County, ID",27893
27915,"Fremont County, ID",27893
27916,"Gem County, ID",27893
27917,"Gooding County, ID",27893
27918,"Idaho County, ID",27893
27919,"Jefferson County, ID",27893
27920,"Jerome County, ID",27893
27921,"Kootenai County, ID",27893
27922,"Latah County, ID",27893
27923,"Lemhi County, ID",27893
27924,"Lewis County, ID",27893
27925,"Lincoln County, ID",27893
27926,"Madison County, ID",27893
27927,"Minidoka County, ID",27893
27928,"Nez Perce County, ID",27893
27929,"Oneida County, ID",27893
27930,"Owyhee County, ID",27893
27931,"Payette County, ID",27893
27932,"Power County, ID",27893
27933,"Shoshone County, ID",27893
27934,"Teton County, ID",27893
27935,"Twin Falls County, ID",27893
27936,"Valley County, ID",27893
27937,"Washington County, ID",27893
30644,"Boise City, ID",30643
30645,"Coeur d'Alene, ID",30643
30646,"Idaho Falls, ID",30643
30647,"Lewiston, ID-WA",30643
30648,"Logan, UT-ID",30643
30649,"Pocatello, ID",30643
33918,"Twin Falls, ID",30643
478,"Adams County, IL",27938
477,"Alexander County, IL",27938
482,"Bond County, IL",27938
27942,"Boone County, IL",27938
473,"Brown County, IL",27938
27944,"Bureau County, IL",27938
471,"Calhoun County, IL",27938
27946,"Carroll County, IL",27938
27947,"Cass County, IL",27938
27948,"Champaign County, IL",27938
27949,"Christian County, IL",27938
27950,"Clark County, IL",27938
469,"Clay County, IL",27938
467,"Clinton County, IL",27938
27953,"Coles County, IL",27938
27954,"Cook County, IL",27938
465,"Crawford County, IL",27938
27956,"Cumberland County, IL",27938
27957,"De Kalb County, IL",27938
27958,"De Witt County, IL",27938
27959,"Douglas County, IL",27938
27960,"Du Page County, IL",27938
27961,"Edgar County, IL",27938
463,"Edwards County, IL",27938
461,"Effingham County, IL",27938
459,"Fayette County, IL",27938
27965,"Ford County, IL",27938
457,"Franklin County, IL",27938
27967,"Fulton County, IL",27938
454,"Gallatin County, IL",27938
452,"Greene County, IL",27938
27970,"Grundy County, IL",27938
450,"Hamilton County, IL",27938
27972,"Hancock County, IL",27938
448,"Hardin County, IL",27938
27974,"Henderson County, IL",27938
27975,"Henry County, IL",27938
27976,"Iroquois County, IL",27938
447,"Jackson County, IL",27938
445,"Jasper County, IL",27938
443,"Jefferson County, IL",27938
441,"Jersey County, IL",27938
27981,"Jo Daviess County, IL",27938
439,"Johnson County, IL",27938
27983,"Kane County, IL",27938
27984,"Kankakee County, IL",27938
27985,"Kendall County, IL",27938
27986,"Knox County, IL",27938
27987,"Lake County, IL",27938
27988,"La Salle County, IL",27938
437,"Lawrence County, IL",27938
27990,"Lee County, IL",27938
27991,"Livingston County, IL",27938
27992,"Logan County, IL",27938
27993,"Macon County, IL",27938
433,"Macoupin County, IL",27938
431,"Madison County, IL",27938
429,"Marion County, IL",27938
27997,"Marshall County, IL",27938
27998,"Mason County, IL",27938
427,"Massac County, IL",27938
28000,"McDonough County, IL",27938
28001,"McHenry County, IL",27938
28002,"McLean County, IL",27938
28003,"Menard County, IL",27938
28004,"Mercer County, IL",27938
425,"Monroe County, IL",27938
423,"Montgomery County, IL",27938
421,"Morgan County, IL",27938
28008,"Moultrie County, IL",27938
28009,"Ogle County, IL",27938
28010,"Peoria County, IL",27938
419,"Perry County, IL",27938
28012,"Piatt County, IL",27938
417,"Pike County, IL",27938
415,"Pope County, IL",27938
413,"Pulaski County, IL",27938
28016,"Putnam County, IL",27938
411,"Randolph County, IL",27938
409,"Richland County, IL",27938
28019,"Rock Island County, IL",27938
407,"Saline County, IL",27938
28021,"Sangamon County, IL",27938
28022,"Schuyler County, IL",27938
405,"Scott County, IL",27938
28024,"Shelby County, IL",27938
28025,"Stark County, IL",27938
403,"St. Clair County, IL",27938
28027,"Stephenson County, IL",27938
28028,"Tazewell County, IL",27938
401,"Union County, IL",27938
28030,"Vermilion County, IL",27938
399,"Wabash County, IL",27938
28032,"Warren County, IL",27938
397,"Washington County, IL",27938
395,"Wayne County, IL",27938
480,"White County, IL",27938
28036,"Whiteside County, IL",27938
28037,"Will County, IL",27938
392,"Williamson County, IL",27938
28039,"Winnebago County, IL",27938
28040,"Woodford County, IL",27938
30651,"Bloomington, IL",30650
33198,"Cape Girardeau, MO-IL",30650
33415,"Carbondale-Marion, IL",30650
30652,"Champaign-Urbana, IL",30650
30653,"Chicago-Naperville-Elgin, IL-IN-WI",30650
30654,"Danville, IL",30650
30655,"Davenport-Moline-Rock Island, IA-IL",30650
30656,"Decatur, IL",30650
30657,"Kankakee, IL",30650
30658,"Peoria, IL",30650
30659,"Rockford, IL",30650
30660,"Springfield, IL",30650
30661,"St. Louis, MO-IL",30650
32884,"Chicago-Gary-Kenosha, IL-IN-WI (CMSA)",32883
33145,"Chicago-Naperville-Arlington Heights, IL",33144
33422,"Elgin, IL",33144
33146,"Lake County-Kenosha County, IL-WI",33144
28042,"Adams County, IN",28041
28043,"Allen County, IN",28041
28044,"Bartholomew County, IN",28041
28045,"Benton County, IN",28041
28046,"Blackford County, IN",28041
28047,"Boone County, IN",28041
28048,"Brown County, IN",28041
28049,"Carroll County, IN",28041
28050,"Cass County, IN",28041
536,"Clark County, IN",28041
28052,"Clay County, IN",28041
28053,"Clinton County, IN",28041
534,"Crawford County, IN",28041
532,"Daviess County, IN",28041
28056,"Dearborn County, IN",28041
28057,"Decatur County, IN",28041
28058,"De Kalb County, IN",28041
28059,"Delaware County, IN",28041
530,"Dubois County, IN",28041
28061,"Elkhart County, IN",28041
28062,"Fayette County, IN",28041
528,"Floyd County, IN",28041
28064,"Fountain County, IN",28041
28065,"Franklin County, IN",28041
28066,"Fulton County, IN",28041
526,"Gibson County, IN",28041
28068,"Grant County, IN",28041
523,"Greene County, IN",28041
28070,"Hamilton County, IN",28041
28071,"Hancock County, IN",28041
522,"Harrison County, IN",28041
28073,"Hendricks County, IN",28041
28074,"Henry County, IN",28041
28075,"Howard County, IN",28041
28076,"Huntington County, IN",28041
520,"Jackson County, IN",28041
28078,"Jasper County, IN",28041
28079,"Jay County, IN",28041
516,"Jefferson County, IN",28041
28081,"Jennings County, IN",28041
28082,"Johnson County, IN",28041
514,"Knox County, IN",28041
28084,"Kosciusko County, IN",28041
28085,"Lagrange County, IN",28041
28086,"Lake County, IN",28041
28087,"La Porte County, IN",28041
512,"Lawrence County, IN",28041
28089,"Madison County, IN",28041
28090,"Marion County, IN",28041
28091,"Marshall County, IN",28041
510,"Martin County, IN",28041
28093,"Miami County, IN",28041
28094,"Monroe County, IN",28041
28095,"Montgomery County, IN",28041
28096,"Morgan County, IN",28041
28097,"Newton County, IN",28041
28098,"Noble County, IN",28041
28099,"Ohio County, IN",28041
508,"Orange County, IN",28041
28101,"Owen County, IN",28041
28102,"Parke County, IN",28041
506,"Perry County, IN",28041
504,"Pike County, IN",28041
28105,"Porter County, IN",28041
502,"Posey County, IN",28041
28107,"Pulaski County, IN",28041
28108,"Putnam County, IN",28041
28109,"Randolph County, IN",28041
28110,"Ripley County, IN",28041
28111,"Rush County, IN",28041
500,"Scott County, IN",28041
28113,"Shelby County, IN",28041
498,"Spencer County, IN",28041
28115,"Starke County, IN",28041
28116,"Steuben County, IN",28041
28117,"St. Joseph County, IN",28041
496,"Sullivan County, IN",28041
494,"Switzerland County, IN",28041
28120,"Tippecanoe County, IN",28041
28121,"Tipton County, IN",28041
28122,"Union County, IN",28041
492,"Vanderburgh County, IN",28041
28124,"Vermillion County, IN",28041
28125,"Vigo County, IN",28041
28126,"Wabash County, IN",28041
28127,"Warren County, IN",28041
489,"Warrick County, IN",28041
486,"Washington County, IN",28041
28130,"Wayne County, IN",28041
28131,"Wells County, IN",28041
28132,"White County, IN",28041
28133,"Whitley County, IN",28041
30663,"Anderson, IN",30662
30664,"Bloomington, IN",30662
30665,"Chicago-Naperville-Elgin, IL-IN-WI",30662
30666,"Cincinnati, OH-KY-IN",30662
30667,"Columbus, IN",30662
30668,"Elkhart-Goshen, IN",30662
339,"Evansville, IN-KY",30662
30670,"Fort Wayne, IN",30662
30671,"Indianapolis-Carmel-Anderson, IN",30662
30672,"Kokomo, IN",30662
30673,"Lafayette-West Lafayette, IN",30662
30674,"Louisville-Jefferson County, KY-IN",30662
30675,"Michigan City-La Porte, IN",30662
30676,"Muncie, IN",30662
30677,"South Bend-Mishawaka, IN-MI",30662
30678,"Terre Haute, IN",30662
32886,"Chicago-Gary-Kenosha, IL-IN-WI (CMSA)",32885
32934,"Cincinnati-Hamilton, OH-KY-IN (CMSA)",32885
33158,"Gary, IN",33157
28135,"Adair County, IA",28134
28136,"Adams County, IA",28134
28137,"Allamakee County, IA",28134
28138,"Appanoose County, IA",28134
28139,"Audubon County, IA",28134
28140,"Benton County, IA",28134
28141,"Black Hawk County, IA",28134
28142,"Boone County, IA",28134
28143,"Bremer County, IA",28134
28144,"Buchanan County, IA",28134
28145,"Buena Vista County, IA",28134
28146,"Butler County, IA",28134
28147,"Calhoun County, IA",28134
28148,"Carroll County, IA",28134
28149,"Cass County, IA",28134
28150,"Cedar County, IA",28134
28151,"Cerro Gordo County, IA",28134
28152,"Cherokee County, IA",28134
28153,"Chickasaw County, IA",28134
28154,"Clarke County, IA",28134
28155,"Clay County, IA",28134
28156,"Clayton County, IA",28134
28157,"Clinton County, IA",28134
28158,"Crawford County, IA",28134
28159,"Dallas County, IA",28134
28160,"Davis County, IA",28134
28161,"Decatur County, IA",28134
28162,"Delaware County, IA",28134
28163,"Des Moines County, IA",28134
28164,"Dickinson County, IA",28134
28165,"Dubuque County, IA",28134
28166,"Emmet County, IA",28134
28167,"Fayette County, IA",28134
28168,"Floyd County, IA",28134
28169,"Franklin County, IA",28134
28170,"Fremont County, IA",28134
28171,"Greene County, IA",28134
28172,"Grundy County, IA",28134
28173,"Guthrie County, IA",28134
28174,"Hamilton County, IA",28134
28175,"Hancock County, IA",28134
28176,"Hardin County, IA",28134
28177,"Harrison County, IA",28134
28178,"Henry County, IA",28134
28179,"Howard County, IA",28134
28180,"Humboldt County, IA",28134
28181,"Ida County, IA",28134
28182,"Iowa County, IA",28134
28183,"Jackson County, IA",28134
28184,"Jasper County, IA",28134
28185,"Jefferson County, IA",28134
28186,"Johnson County, IA",28134
28187,"Jones County, IA",28134
28188,"Keokuk County, IA",28134
28189,"Kossuth County, IA",28134
28190,"Lee County, IA",28134
28191,"Linn County, IA",28134
28192,"Louisa County, IA",28134
28193,"Lucas County, IA",28134
28194,"Lyon County, IA",28134
28195,"Madison County, IA",28134
28196,"Mahaska County, IA",28134
28197,"Marion County, IA",28134
28198,"Marshall County, IA",28134
28199,"Mills County, IA",28134
28200,"Mitchell County, IA",28134
28201,"Monona County, IA",28134
28202,"Monroe County, IA",28134
28203,"Montgomery County, IA",28134
28204,"Muscatine County, IA",28134
28205,"O'Brien County, IA",28134
28206,"Osceola County, IA",28134
28207,"Page County, IA",28134
28208,"Palo Alto County, IA",28134
28209,"Plymouth County, IA",28134
28210,"Pocahontas County, IA",28134
28211,"Polk County, IA",28134
28212,"Pottawattamie County, IA",28134
28213,"Poweshiek County, IA",28134
28214,"Ringgold County, IA",28134
28215,"Sac County, IA",28134
28216,"Scott County, IA",28134
28217,"Shelby County, IA",28134
28218,"Sioux County, IA",28134
28219,"Story County, IA",28134
28220,"Tama County, IA",28134
28221,"Taylor County, IA",28134
28222,"Union County, IA",28134
28223,"Van Buren County, IA",28134
28224,"Wapello County, IA",28134
28225,"Warren County, IA",28134
28226,"Washington County, IA",28134
28227,"Wayne County, IA",28134
28228,"Webster County, IA",28134
28229,"Winnebago County, IA",28134
28230,"Winneshiek County, IA",28134
28231,"Woodbury County, IA",28134
28232,"Worth County, IA",28134
28233,"Wright County, IA",28134
30680,"Ames, IA",30679
30681,"Cedar Rapids, IA",30679
30682,"Davenport-Moline-Rock Island, IA-IL",30679
30683,"Des Moines-West Des Moines, IA",30679
30684,"Dubuque, IA",30679
30685,"Iowa City, IA",30679
30686,"Omaha-Council Bluffs, NE-IA",30679
30687,"Sioux City, IA-NE-SD",30679
30688,"Waterloo-Cedar Falls, IA",30679
28235,"Allen County, KS",28234
28236,"Anderson County, KS",28234
28237,"Atchison County, KS",28234
28238,"Barber County, KS",28234
28239,"Barton County, KS",28234
28240,"Bourbon County, KS",28234
28241,"Brown County, KS",28234
28242,"Butler County, KS",28234
28243,"Chase County, KS",28234
28244,"Chautauqua County, KS",28234
28245,"Cherokee County, KS",28234
28246,"Cheyenne County, KS",28234
28247,"Clark County, KS",28234
28248,"Clay County, KS",28234
28249,"Cloud County, KS",28234
28250,"Coffey County, KS",28234
28251,"Comanche County, KS",28234
28252,"Cowley County, KS",28234
28253,"Crawford County, KS",28234
28254,"Decatur County, KS",28234
28255,"Dickinson County, KS",28234
28256,"Doniphan County, KS",28234
28257,"Douglas County, KS",28234
28258,"Edwards County, KS",28234
28259,"Elk County, KS",28234
28260,"Ellis County, KS",28234
28261,"Ellsworth County, KS",28234
28262,"Finney County, KS",28234
28263,"Ford County, KS",28234
28264,"Franklin County, KS",28234
28265,"Geary County, KS",28234
28266,"Gove County, KS",28234
28267,"Graham County, KS",28234
28268,"Grant County, KS",28234
28269,"Gray County, KS",28234
28270,"Greeley County, KS",28234
28271,"Greenwood County, KS",28234
28272,"Hamilton County, KS",28234
28273,"Harper County, KS",28234
28274,"Harvey County, KS",28234
28275,"Haskell County, KS",28234
28276,"Hodgeman County, KS",28234
28277,"Jackson County, KS",28234
28278,"Jefferson County, KS",28234
28279,"Jewell County, KS",28234
28280,"Johnson County, KS",28234
28281,"Kearny County, KS",28234
28282,"Kingman County, KS",28234
28283,"Kiowa County, KS",28234
28284,"Labette County, KS",28234
28285,"Lane County, KS",28234
28286,"Leavenworth County, KS",28234
28287,"Lincoln County, KS",28234
28288,"Linn County, KS",28234
28289,"Logan County, KS",28234
28290,"Lyon County, KS",28234
28291,"Marion County, KS",28234
28292,"Marshall County, KS",28234
28293,"McPherson County, KS",28234
28294,"Meade County, KS",28234
28295,"Miami County, KS",28234
28296,"Mitchell County, KS",28234
28297,"Montgomery County, KS",28234
28298,"Morris County, KS",28234
28299,"Morton County, KS",28234
28300,"Nemaha County, KS",28234
28301,"Neosho County, KS",28234
28302,"Ness County, KS",28234
28303,"Norton County, KS",28234
28304,"Osage County, KS",28234
28305,"Osborne County, KS",28234
28306,"Ottawa County, KS",28234
28307,"Pawnee County, KS",28234
28308,"Phillips County, KS",28234
28309,"Pottawatomie County, KS",28234
28310,"Pratt County, KS",28234
28311,"Rawlins County, KS",28234
28312,"Reno County, KS",28234
28313,"Republic County, KS",28234
28314,"Rice County, KS",28234
28315,"Riley County, KS",28234
28316,"Rooks County, KS",28234
28317,"Rush County, KS",28234
28318,"Russell County, KS",28234
28319,"Saline County, KS",28234
28320,"Scott County, KS",28234
28321,"Sedgwick County, KS",28234
28322,"Seward County, KS",28234
28323,"Shawnee County, KS",28234
28324,"Sheridan County, KS",28234
28325,"Sherman County, KS",28234
28326,"Smith County, KS",28234
28327,"Stafford County, KS",28234
28328,"Stanton County, KS",28234
28329,"Stevens County, KS",28234
28330,"Sumner County, KS",28234
28331,"Thomas County, KS",28234
28332,"Trego County, KS",28234
28333,"Wabaunsee County, KS",28234
28334,"Wallace County, KS",28234
28335,"Washington County, KS",28234
28336,"Wichita County, KS",28234
28337,"Wilson County, KS",28234
28338,"Woodson County, KS",28234
28339,"Wyandotte County, KS",28234
30690,"Kansas City, MO-KS",30689
30691,"Lawrence, KS",30689
33199,"Manhattan, KS",30689
30692,"St. Joseph, MO-KS",30689
30693,"Topeka, KS",30689
30694,"Wichita, KS",30689
33463,"Kansas City, KS",33462
927,"Adair County, KY",28340
925,"Allen County, KY",28340
923,"Anderson County, KY",28340
921,"Ballard County, KY",28340
919,"Barren County, KY",28340
28346,"Bath County, KY",28340
28347,"Bell County, KY",28340
28348,"Boone County, KY",28340
28349,"Bourbon County, KY",28340
28350,"Boyd County, KY",28340
917,"Boyle County, KY",28340
28352,"Bracken County, KY",28340
28353,"Breathitt County, KY",28340
915,"Breckinridge County, KY",28340
913,"Bullitt County, KY",28340
911,"Butler County, KY",28340
909,"Caldwell County, KY",28340
907,"Calloway County, KY",28340
28359,"Campbell County, KY",28340
905,"Carlisle County, KY",28340
902,"Carroll County, KY",28340
28362,"Carter County, KY",28340
901,"Casey County, KY",28340
899,"Christian County, KY",28340
28365,"Clark County, KY",28340
28366,"Clay County, KY",28340
897,"Clinton County, KY",28340
895,"Crittenden County, KY",28340
893,"Cumberland County, KY",28340
891,"Daviess County, KY",28340
889,"Edmonson County, KY",28340
28372,"Elliott County, KY",28340
28373,"Estill County, KY",28340
28374,"Fayette County, KY",28340
28375,"Fleming County, KY",28340
28376,"Floyd County, KY",28340
887,"Franklin County, KY",28340
885,"Fulton County, KY",28340
883,"Gallatin County, KY",28340
28380,"Garrard County, KY",28340
28381,"Grant County, KY",28340
881,"Graves County, KY",28340
879,"Grayson County, KY",28340
877,"Green County, KY",28340
28385,"Greenup County, KY",28340
875,"Hancock County, KY",28340
873,"Hardin County, KY",28340
28388,"Harlan County, KY",28340
28389,"Harrison County, KY",28340
871,"Hart County, KY",28340
869,"Henderson County, KY",28340
867,"Henry County, KY",28340
865,"Hickman County, KY",28340
863,"Hopkins County, KY",28340
28395,"Jackson County, KY",28340
861,"Jefferson County, KY",28340
28397,"Jessamine County, KY",28340
28398,"Johnson County, KY",28340
28399,"Kenton County, KY",28340
28400,"Knott County, KY",28340
28401,"Knox County, KY",28340
859,"Larue County, KY",28340
28403,"Laurel County, KY",28340
28404,"Lawrence County, KY",28340
28405,"Lee County, KY",28340
28406,"Leslie County, KY",28340
28407,"Letcher County, KY",28340
28408,"Lewis County, KY",28340
28409,"Lincoln County, KY",28340
858,"Livingston County, KY",28340
856,"Logan County, KY",28340
854,"Lyon County, KY",28340
28413,"Madison County, KY",28340
28414,"Magoffin County, KY",28340
852,"Marion County, KY",28340
850,"Marshall County, KY",28340
28417,"Martin County, KY",28340
28418,"Mason County, KY",28340
846,"McCracken County, KY",28340
28420,"McCreary County, KY",28340
847,"McLean County, KY",28340
843,"Meade County, KY",28340
